"Uid","WORK_CONDITION","TERMS_OF_EMP","working_hours","JOB_DEP","Eco_sect","Employer_category","job_category","Job_desc","EMOLUMENT","employee_count"
14132,"C","CDI",729,"21","IZ","ct_9","O","636d",11462,"tr_2"
14137,"C","CDI",1857,"21","QA","ct_9","O","526a",23362,"tr_6"
14144,"C","CDI",1617,"21","QA","ct_9","O","526e",17832,"tr_3"
14151,"C","CDI",1680,"21","CA","ct_9","O","674c",18593,"tr_4"
14154,"C","CDI",1456,"21","CM","ct_9","O","543g",25577,"tr_5"
14155,"C","CDI",2200,"21","MB","ct_5","O","534a",33230,"tr_6"
14162,"C","CDI",937,"25","QA","ct_9","O","526e",4356,"tr_3"
14187,"C","CDI",1440,"21","NZ","ct_8","O","691e",13450,"tr_2"
14197,"C","CDI",948,"21","MB","ct_9","O","542a",11216,"tr_5"
14200,"C","CDI",1852,"21","OZ","ct_8","O","434b",33459,"tr_3"
14205,"C","CDI",1864,"21","HZ","ct_9","O","641a",18927,"tr_3"
14210,"P","CDD",631,"21","NZ","ct_9","O","676e",5402,"tr_3"
14211,"C","CDI",1671,"21","CL","ct_9","O","673c",15507,"tr_3"
14221,"N","AUT",NA,"36","OZ","ct_1","O","532c",10383,"tr_6"
14238,"N","CDI",1094,"21","QB","ct_7","O","563a",5528,"tr_0"
14246,"C","CDI",2028,"21","MA","ct_9","O","472a",36942,"tr_2"
14249,"C","CDI",1287,"21","CH","ct_9","O","626b",18144,"tr_6"
14251,"C","CDI",1810,"25","GZ","ct_9","O","462d",24597,"tr_4"
14257,"C","CDI",1759,"21","GZ","ct_9","O","628g",17836,"tr_2"
14260,"C","CDI",1791,"21","PZ","ct_8","O","372d",41867,"tr_2"
14261,"C","CDI",1682,"21","PZ","ct_8","O","422e",15577,"tr_3"
14268,"C","CDI",1820,"21","PZ","ct_8","O","422b",32984,"tr_5"
14275,"C","CDI",1678,"21","QB","ct_8","O","525d",25610,"tr_5"
14279,"C","CDI",1213,"21","PZ","ct_8","O","421b",16921,"tr_1"
14287,"C","AUT",1820,"21","QA","ct_3","O","526a",27731,"tr_6"
14289,"C","CDI",1425,"21","CM","ct_9","O","543g",29183,"tr_4"
14293,"C","CDI",1820,"21","QB","ct_8","O","526d",23974,"tr_4"
14306,"C","CDI",1871,"21","GZ","ct_9","O","553c",16017,"tr_2"
14308,"C","CDI",1808,"21","HZ","ct_9","O","521a",17749,"tr_6"
14310,"C","CDI",1765,"21","FZ","ct_6","O","681a",16165,"tr_1"
14313,"C","CDI",1533,"21","QB","ct_8","O","431a",30650,"tr_4"
14328,"C","CDI",2080,"33","MB","ct_5","O","479a",48581,"tr_6"
14334,"C","CDI",1315,"21","GZ","ct_9","O","462b",14059,"tr_1"
14339,"C","CDI",1560,"21","GZ","ct_9","O","554g",14192,"tr_1"
14351,"C","CDI",1788,"21","MB","ct_9","O","344d",46435,"tr_4"
14356,"C","CDI",1820,"21","QA","ct_3","O","434d",21989,"tr_6"
14358,"C","AUT",1820,"21","QA","ct_3","O","632k",18045,"tr_6"
14370,"C","AUT",1862,"21","PZ","ct_1","O","421b",33847,"tr_3"
14372,"C","CDI",1831,"21","HZ","ct_9","O","451a",21767,"tr_6"
14387,"C","CDI",2121,"21","OZ","ct_8","O","478b",31999,"tr_3"
14392,"C","CDI",1672,"21","CM","ct_9","O","384a",27948,"tr_3"
14398,"C","CDI",1991,"21","OZ","ct_4","O","467d",25363,"tr_4"
14400,"N","CDI",1212,"21","TZ","ct_7","O","563c",10026,"tr_1"
14402,"C","AUT",1925,"36","OZ","ct_1","O","532a",20920,"tr_6"
14406,"C","APP",1502,"89","CK","ct_9","A","474a",10080,"tr_3"
14412,"C","CDI",1580,"21","FZ","ct_9","O","472c",14060,"tr_2"
14424,"C","CDI",1820,"21","JC","ct_9","O","386c",76255,"tr_5"
14425,"C","CDI",1370,"21","GZ","ct_9","O","543g",17979,"tr_4"
14432,"C","CDD",351,"21","CL","ct_9","O","673c",2861,"tr_3"
14438,"P","CDI",1151,"21","GZ","ct_9","O","543f",23248,"tr_2"
14448,"C","CDD",1039,"05","GZ","ct_9","O","554a",9834,"tr_3"
14450,"C","CDI",1820,"21","LZ","ct_9","O","382a",35475,"tr_3"
14452,"C","CDI",1991,"21","CJ","ct_9","O","542a",39134,"tr_6"
14456,"P","CDI",1208,"21","NZ","ct_8","O","684a",14687,"tr_1"
14459,"C","CDI",1823,"21","CE","ct_9","O","382c",34614,"tr_3"
14465,"C","CDI",1851,"21","HZ","ct_9","O","643a",21239,"tr_5"
14474,"C","CDI",1820,"21","CJ","ct_9","O","622g",34124,"tr_4"
14478,"C","CDI",417,"21","GZ","ct_9","O","551a",4157,"tr_4"
14492,"C","CDI",1443,"21","MB","ct_5","O","479a",16604,"tr_6"
14494,"C","CDI",1965,"21","SZ","ct_4","O","461f",26620,"tr_3"
14497,"C","CDI",1822,"21","QB","ct_9","O","526d",23761,"tr_3"
14506,"P","CDI",915,"69","NZ","ct_9","O","684a",9781,"tr_3"
14513,"C","CDI",278,"21","QB","ct_8","O","525d",4577,"tr_4"
14515,"N","CDI",1309,"21","QB","ct_7","O","563a",4365,"tr_0"
14516,"C","CDI",1916,"21","CH","ct_9","O","622a",22712,"tr_5"
14521,"C","CDI",1400,"21","NZ","ct_9","O","684a",11439,"tr_4"
14553,"C","CDI",1310,"21","FZ","ct_9","O","681a",15785,"tr_1"
14557,"C","CDI",1536,"21","MC","ct_9","O","463d",20680,"tr_1"
14559,"C","CDI",1810,"21","QB","ct_8","O","434c",20836,"tr_4"
14567,"C","CDI",419,"21","IZ","ct_9","O","561c",4087,"tr_2"
14570,"C","CDI",1737,"21","CH","ct_9","O","475b",25409,"tr_4"
14576,"C","CDI",1710,"21","FZ","ct_9","O","481b",46316,"tr_5"
14579,"C","CDI",1820,"21","HZ","ct_9","O","477b",29737,"tr_5"
14581,"C","CDI",1820,"21","QB","ct_8","O","526d",10543,"tr_4"
14586,"C","CDI",743,"21","JB","ct_9","O","554b",8997,"tr_1"
14592,"C","CDI",1771,"21","CF","ct_9","O","628g",23150,"tr_6"
14599,"C","CDI",1829,"21","MB","ct_9","O","475a",22225,"tr_5"
14602,"C","CDI",1820,"21","CJ","ct_9","O","373c",36378,"tr_6"
14612,"P","CDI",1456,"21","FZ","ct_9","O","632e",12753,"tr_1"
14613,"C","CDI",1895,"89","HZ","ct_9","O","641a",20471,"tr_6"
14629,"C","CDI",1735,"21","HZ","ct_9","O","641b",25549,"tr_5"
14630,"C","CDI",1377,"21","HZ","ct_9","O","676c",17069,"tr_2"
14634,"C","CDI",1200,"21","QB","ct_8","O","434e",8154,"tr_3"
14647,"C","CDI",749,"21","CH","ct_9","X","474c",21995,"tr_4"
14649,"C","CDI",2169,"21","QB","ct_8","O","525d",20919,"tr_5"
14652,"C","CDI",1682,"21","MA","ct_9","O","474a",20761,"tr_1"
14655,"P","CDI",904,"21","QB","ct_9","O","563b",8679,"tr_3"
14656,"C","CDI",1822,"21","QB","ct_9","O","526d",23485,"tr_3"
14660,"C","CDI",1470,"13","FZ","ct_9","O","472b",27815,"tr_6"
14662,"C","CDI",1803,"21","QB","ct_8","O","526d",21041,"tr_4"
14669,"C","CDD",957,"21","NZ","ct_8","O","684a",8095,"tr_3"
14677,"C","CDI",1750,"21","QB","ct_8","O","434a",53495,"tr_4"
14680,"C","CDI",1820,"21","QA","ct_3","O","431f",22457,"tr_6"
14684,"C","CDI",1831,"21","CA","ct_9","O","554a",17109,"tr_4"
14691,"P","CDD",285,"71","PZ","ct_1","O","422e",2973,"tr_6"
14693,"C","CDI",1820,"63","MA","ct_9","O","622e",16395,"tr_5"
14696,"C","CDI",1948,"21","MA","ct_9","O","461e",33774,"tr_1"
14699,"C","CDI",1840,"21","QB","ct_8","O","526d",19686,"tr_4"
14710,"P","CDI",1055,"21","IZ","ct_9","O","468b",10302,"tr_1"
14712,"P","CDI",1456,"21","QB","ct_8","O","434d",20221,"tr_4"
14723,"C","CDI",1731,"21","OZ","ct_8","O","545d",29742,"tr_6"
14739,"C","CDD",320,"21","QA","ct_9","O","525d",3404,"tr_4"
14751,"P","CDI",1456,"21","OZ","ct_1","O","461f",23890,"tr_4"
14756,"C","CDI",1819,"21","QA","ct_3","O","451h",19491,"tr_6"
14765,"C","CDI",2017,"21","GZ","ct_9","O","543b",26467,"tr_3"
14779,"C","CDI",1636,"21","CH","ct_9","O","625c",17834,"tr_3"
14780,"C","CDI",1820,"21","QB","ct_2","O","434d",21191,"tr_4"
14787,"C","CDI",1820,"21","QB","ct_8","O","636d",14744,"tr_5"
14789,"P","AUT",1456,"21","HZ","ct_9","O","521a",16696,"tr_6"
14792,"N","TTP",463,"21","NZ","ct_9","O","652a",4324,"tr_1"
14793,"C","CDI",759,"21","GZ","ct_9","O","462b",7455,"tr_1"
14795,"C","CDI",1819,"21","QA","ct_3","O","525d",18599,"tr_6"
14801,"C","CDI",1830,"21","QB","ct_8","O","424a",23903,"tr_4"
14819,"C","CDI",1719,"21","CH","ct_9","O","674d",21998,"tr_6"
14821,"P","CDI",790,"21","IZ","ct_9","O","561b",7424,"tr_1"
14827,"C","CDI",1820,"21","QA","ct_3","O","526c",21084,"tr_6"
14830,"P","CDI",1417,"67","HZ","ct_9","O","466c",22966,"tr_2"
14831,"C","CDI",1470,"21","JC","ct_9","O","388a",18522,"tr_5"
14838,"C","CDI",1806,"21","MA","ct_9","O","542a",23829,"tr_4"
14839,"C","CDI",1671,"21","CL","ct_9","O","673c",14245,"tr_3"
14848,"C","CDI",2200,"21","JA","ct_9","O","461c",22135,"tr_4"
14866,"C","CDI",1569,"22","IZ","ct_9","O","561d",13858,"tr_2"
14869,"C","CDI",1820,"22","PZ","ct_8","O","341a",38280,"tr_2"
14875,"C","CDI",1748,"22","HZ","ct_6","O","642a",14893,"tr_1"
14876,"P","CDD",224,"22","GZ","ct_9","O","554a",1653,"tr_1"
14888,"C","CDI",1923,"78","MA","ct_9","O","382a",38049,"tr_3"
14892,"P","CDI",1513,"22","GZ","ct_9","O","461d",23556,"tr_4"
14896,"P","CDI",664,"22","RZ","ct_8","O","435b",8203,"tr_1"
14899,"C","CDI",541,"56","HZ","ct_9","O","641b",6471,"tr_2"
14907,"C","CDI",1193,"22","CK","ct_9","O","384a",22923,"tr_1"
14913,"C","AUT",1824,"22","OZ","ct_2","O","523c",22830,"tr_3"
14921,"C","CDI",1713,"22","GZ","ct_9","O","463c",24328,"tr_1"
14924,"C","CDI",1375,"29","QB","ct_8","O","423b",17248,"tr_4"
14939,"C","CDI",1244,"22","CA","ct_9","O","674c",17515,"tr_4"
14963,"C","CDI",1820,"22","KZ","ct_9","O","467a",32228,"tr_6"
14965,"P","CDI",1457,"22","MA","ct_8","O","461e",23112,"tr_6"
14969,"C","CDI",1820,"22","HZ","ct_9","O","451a",23180,"tr_5"
14972,"C","CDD",1392,"22","GZ","ct_9","O","543f",17670,"tr_5"
14987,"C","CDI",1820,"92","CI","ct_9","O","388a",54409,"tr_6"
14996,"C","APP",1686,"22","CM","ct_9","A","623a",7735,"tr_3"
15009,"C","CDD",1819,"22","QA","ct_3","O","526a",24310,"tr_6"
15014,"P","CDI",1429,"29","HZ","ct_9","O","641b",15945,"tr_3"
15019,"C","AUT",1832,"22","OZ","ct_2","O","524c",17632,"tr_6"
15024,"C","CDI",1803,"22","FZ","ct_9","O","632f",19530,"tr_1"
15029,"C","APP",1524,"22","IZ","ct_9","A","561c",9280,"tr_1"
15031,"C","CDI",1877,"35","GZ","ct_9","O","641a",30822,"tr_3"
15041,"C","CDI",1822,"22","CA","ct_9","O","625f",26726,"tr_5"
15047,"P","CDI",1152,"22","MC","ct_9","O","311e",24924,"tr_1"
15054,"C","CDI",1499,"22","RZ","ct_9","O","564b",14503,"tr_3"
15062,"P","AUT",1637,"35","QA","ct_3","O","431f",26908,"tr_6"
15067,"C","CDI",1710,"35","FZ","ct_9","O","632g",22210,"tr_2"
15069,"C","APP",1680,"22","JB","ct_9","A","461b",18714,"tr_2"
15076,"C","CDI",1731,"22","FZ","ct_9","O","681b",16464,"tr_5"
15085,"C","CDI",1741,"35","CA","ct_9","O","625d",27216,"tr_5"
15094,"C","CDI",1820,"22","PZ","ct_8","O","421b",26883,"tr_2"
15096,"C","CDI",1820,"22","QA","ct_8","O","431d",23391,"tr_6"
15101,"P","CDI",1268,"35","PZ","ct_8","O","341a",16389,"tr_3"
15104,"C","CDI",1820,"22","CI","ct_9","O","383a",51153,"tr_3"
15112,"P","CDI",1456,"29","MA","ct_8","O","543b",27875,"tr_6"
15115,"C","CDD",486,"22","QA","ct_3","O","525d",5520,"tr_6"
15121,"C","CDI",1483,"22","QB","ct_8","O","525d",17771,"tr_3"
15122,"C","CDI",1722,"22","FZ","ct_9","O","481a",32801,"tr_2"
15130,"C","CDI",1132,"22","GZ","ct_9","O","551a",12076,"tr_3"
15131,"C","CDI",803,"77","FZ","ct_9","O","481b",23614,"tr_4"
15158,"C","CDI",1820,"35","GZ","ct_9","O","374a",44316,"tr_3"
15160,"C","CDI",1014,"22","GZ","ct_9","O","634c",14390,"tr_1"
15177,"C","CDI",1560,"22","GZ","ct_9","O","554c",17893,"tr_4"
15188,"P","CDD",873,"35","PZ","ct_1","O","422e",7701,"tr_6"
15190,"C","AUT",1820,"22","OZ","ct_2","O","621f",16444,"tr_6"
15193,"P","CDD",1099,"22","PZ","ct_1","O","422e",11049,"tr_5"
15208,"C","CDI",1820,"17","SZ","ct_8","O","533b",20327,"tr_5"
15210,"C","CDI",1820,"22","KZ","ct_9","O","373b",33232,"tr_6"
15218,"C","CDI",2419,"22","OZ","ct_2","O","423b",27428,"tr_6"
15222,"C","CDI",572,"22","HZ","ct_9","O","387b",13878,"tr_4"
15228,"P","CDI",1092,"22","QB","ct_8","O","434a",46428,"tr_1"
15229,"C","CDI",1741,"22","FZ","ct_9","O","632a",19282,"tr_1"
15244,"C","CDI",1630,"92","CF","ct_9","O","475b",53154,"tr_6"
15249,"C","CDI",1764,"22","CA","ct_9","O","625f",13003,"tr_6"
15260,"C","CDD",1738,"22","GZ","ct_9","O","554d",18347,"tr_1"
15266,"C","AUT",1820,"22","OZ","ct_2","O","425a",23072,"tr_5"
15271,"P","CDI",1491,"22","KZ","ct_6","O","542a",14239,"tr_1"
15297,"C","CDI",2057,"22","HZ","ct_9","O","655a",34038,"tr_3"
15305,"C","CDI",1127,"22","IZ","ct_6","O","636d",11159,"tr_1"
15315,"C","CDI",1054,"22","CC","ct_9","O","675b",8745,"tr_4"
15327,"C","CDI",868,"22","MA","ct_9","O","462e",13557,"tr_1"
15328,"C","CDI",1983,"22","SZ","ct_8","O","563c",21696,"tr_3"
15357,"P","CDI",1763,"22","GZ","ct_9","O","551a",15855,"tr_2"
15364,"P","CDI",1405,"22","GZ","ct_9","O","554e",14756,"tr_1"
15380,"C","CDI",1836,"35","QA","ct_9","O","433a",20134,"tr_4"
15390,"C","CDI",1820,"22","MB","ct_1","O","524b",53952,"tr_5"
15392,"C","CDI",1810,"22","FZ","ct_9","O","632d",29074,"tr_2"
15394,"P","CDI",1583,"29","QB","ct_8","O","525d",15273,"tr_4"
15398,"C","CDI",1647,"22","CC","ct_9","O","675c",21526,"tr_4"
15399,"P","CDI",1635,"22","QA","ct_8","O","542a",16515,"tr_5"
15401,"C","CDI",1520,"35","FZ","ct_9","O","621e",15041,"tr_4"
15402,"C","CDI",1820,"22","SZ","ct_4","O","524c",39935,"tr_5"
15403,"C","TTP",235,"22","NZ","ct_9","O","653a",2059,"tr_1"
15406,"C","CDI",778,"22","QB","ct_8","O","431f",6236,"tr_3"
15427,"C","CDI",1796,"22","QA","ct_9","O","451h",23666,"tr_4"
15428,"C","CDD",1517,"22","KZ","ct_9","O","545b",17183,"tr_6"
15443,"P","CDI",1173,"56","QB","ct_8","O","525d",12937,"tr_5"
15456,"C","CDI",1584,"22","QB","ct_8","O","526a",20098,"tr_6"
15468,"C","CDI",1827,"22","CM","ct_9","O","476b",25644,"tr_3"
15473,"C","CDI",1571,"35","FZ","ct_9","O","632e",21679,"tr_4"
15474,"C","CDI",1820,"22","QB","ct_8","O","525d",19303,"tr_3"
15475,"C","AUT",1820,"22","QB","ct_8","X","675c",8215,"tr_5"
15479,"C","CDI",1813,"22","CA","ct_9","O","625g",19145,"tr_6"
15485,"C","CDI",1820,"22","QB","ct_8","O","526a",20770,"tr_3"
15491,"C","CDI",1151,"22","IZ","ct_9","O","636d",10837,"tr_2"
15492,"C","CDI",1820,"22","SZ","ct_8","O","461b",25540,"tr_5"
15494,"N","AUT",NA,"36","OZ","ct_1","O","532c",11733,"tr_6"
15503,"C","CDI",1820,"22","KZ","ct_9","O","467a",25062,"tr_6"
15506,"C","AUT",2236,"22","PZ","ct_1","O","422b",34420,"tr_5"
15514,"C","CDI",1421,"22","GZ","ct_9","O","682a",11220,"tr_1"
15517,"C","CDI",2028,"22","AZ","ct_9","O","692a",18565,"tr_1"
15519,"C","CDI",1802,"22","KZ","ct_8","O","376e",31656,"tr_6"
15520,"C","CDI",1796,"22","QA","ct_9","O","451h",22880,"tr_4"
15525,"C","AUT",1516,"76","QA","ct_3","O","632k",23875,"tr_6"
15529,"N","TTP",1478,"22","NZ","ct_9","O","676a",17267,"tr_1"
15540,"C","CDI",1786,"22","GZ","ct_9","O","373c",23644,"tr_1"
15541,"C","CDD",323,"22","CA","ct_9","O","674c",5999,"tr_5"
15542,"C","CDI",475,"22","MA","ct_9","O","461c",4828,"tr_1"
15558,"P","CDI",456,"22","QA","ct_8","O","526a",5238,"tr_3"
15562,"C","CDI",1639,"22","QA","ct_9","O","526e",15523,"tr_1"
15565,"C","CDI",1771,"22","CA","ct_9","O","674b",25150,"tr_6"
15580,"C","CDI",1819,"22","QB","ct_3","O","423b",34443,"tr_6"
15585,"C","CDI",1820,"22","PZ","ct_8","O","422e",23056,"tr_5"
15588,"C","TTP",1058,"22","NZ","ct_9","O","627a",9240,"tr_1"
15596,"C","APP",872,"22","NZ","ct_9","A","631a",4503,"tr_2"
15603,"C","CDI",1820,"22","GZ","ct_9","O","461b",24007,"tr_4"
15605,"C","CDI",1534,"22","QA","ct_9","O","526e",18564,"tr_2"
15610,"C","APP",992,"92","KZ","ct_9","A","461c",9735,"tr_6"
15611,"C","AUT",176,"22","OZ","ct_2","O","524c",1828,"tr_2"
15625,"C","CDI",1820,"22","QA","ct_8","O","526a",19188,"tr_5"
15627,"C","CDI",1935,"22","CG","ct_9","O","487a",37417,"tr_3"
15629,"C","CDI",1820,"22","KZ","ct_9","O","467a",33697,"tr_6"
15630,"C","CDI",1539,"22","GZ","ct_9","O","553c",13726,"tr_1"
15632,"N","TTP",478,"22","NZ","ct_9","O","622a",6494,"tr_1"
15633,"C","CDI",1461,"35","SZ","ct_6","O","562a",14242,"tr_1"
15634,"C","CDI",1806,"22","QA","ct_9","O","526c",23586,"tr_6"
15636,"C","CDI",1820,"22","SZ","ct_4","O","524c",35733,"tr_5"
15637,"C","CDI",1692,"22","GZ","ct_9","O","554b",12261,"tr_1"
15643,"C","CDI",2001,"22","GZ","ct_9","O","374a",40747,"tr_5"
15652,"N","CDI",1820,"22","FZ","ct_9","O","472c",30617,"tr_5"
15658,"C","CDI",1906,"35","CL","ct_9","O","374d",61330,"tr_2"
15661,"P","CDI",1459,"35","KZ","ct_5","O","545a",35794,"tr_5"
15666,"C","CDI",911,"22","QA","ct_9","O","526e",19763,"tr_0"
15680,"P","CDI",405,"22","HZ","ct_9","O","526e",3761,"tr_1"
15686,"C","CDI",2200,"22","HZ","ct_9","O","641a",25319,"tr_3"
15703,"C","CDI",1820,"22","MA","ct_8","O","542a",21660,"tr_5"
15704,"C","CDI",1771,"22","CA","ct_9","O","674b",23422,"tr_5"
15706,"P","CDI",1690,"22","GZ","ct_9","O","552a",14035,"tr_4"
15725,"C","CDI",1908,"22","CA","ct_9","O","625f",19014,"tr_6"
15727,"C","APP",672,"35","JC","ct_9","A","478b",5320,"tr_2"
15733,"C","CDI",1820,"22","PZ","ct_8","O","341a",49341,"tr_3"
15739,"C","CDI",1575,"22","FZ","ct_9","O","462e",17400,"tr_2"
15743,"C","CDI",1688,"22","GZ","ct_9","O","564b",17672,"tr_0"
15744,"C","CDI",1761,"22","CG","ct_9","O","625a",28568,"tr_6"
15759,"C","CDI",1780,"22","NZ","ct_9","O","652a",17925,"tr_3"
15760,"C","CDI",1359,"22","GZ","ct_9","O","486d",16870,"tr_2"
15770,"C","CDI",1568,"22","FZ","ct_9","O","554b",16254,"tr_2"
15784,"C","CDI",705,"63","IZ","ct_8","O","488a",24028,"tr_3"
15785,"C","CDI",2059,"87","CK","ct_9","O","628b",16611,"tr_3"
15789,"N","CDI",1719,"23","QB","ct_7","O","563b",15551,"tr_1"
15796,"C","CDI",1759,"23","GZ","ct_9","O","475b",29667,"tr_3"
15799,"P","CDI",1427,"23","SZ","ct_4","O","542a",13681,"tr_4"
15801,"C","CDI",1820,"23","QB","ct_8","O","636d",18669,"tr_4"
15821,"C","CDD",1805,"23","OZ","ct_2","O","524c",15692,"tr_5"
15822,"C","CDI",1311,"10","CB","ct_9","O","463b",27402,"tr_3"
15843,"C","CDI",1820,"23","QB","ct_8","O","526d",22712,"tr_4"
15849,"C","CDI",1820,"23","QB","ct_8","O","526d",21734,"tr_4"
15860,"C","CDI",1824,"23","HZ","ct_9","O","643a",18910,"tr_5"
15863,"P","CDD",1062,"23","PZ","ct_1","O","422a",12086,"tr_4"
15866,"C","CDI",1820,"23","QB","ct_8","O","526d",22716,"tr_4"
15918,"C","CDI",1653,"87","KZ","ct_9","O","479b",17008,"tr_1"
15930,"C","CDI",1950,"23","GZ","ct_9","O","634c",21950,"tr_1"
15943,"C","CDI",1683,"23","HZ","ct_9","O","546c",14355,"tr_4"
15954,"C","CDI",1083,"24","IZ","ct_9","O","543h",16837,"tr_1"
15958,"P","CDI",1430,"24","QB","ct_2","O","563b",15547,"tr_4"
15967,"C","AUT",1820,"24","OZ","ct_3","O","526d",21784,"tr_5"
15980,"C","CDI",2058,"24","GZ","ct_9","O","636a",25142,"tr_4"
15986,"P","CDI",906,"24","IZ","ct_6","O","542a",7741,"tr_1"
15987,"C","CDI",1764,"33","FZ","ct_9","O","621c",22219,"tr_3"
15988,"C","CDI",1333,"32","CE","ct_9","O","463c",16080,"tr_3"
16005,"C","CDI",1537,"45","FZ","ct_9","O","463e",23126,"tr_6"
16007,"C","CDI",1563,"24","GZ","ct_9","O","462a",19029,"tr_1"
16019,"C","CDI",1099,"24","IZ","ct_9","O","561b",13989,"tr_2"
16029,"P","CDI",1230,"24","QB","ct_2","O","563b",11288,"tr_4"
16033,"C","CDI",1632,"33","CA","ct_9","O","554a",14074,"tr_1"
16040,"C","CDI",1839,"24","HZ","ct_9","O","451a",25960,"tr_3"
16044,"C","CDI",1719,"24","GZ","ct_9","O","554h",16709,"tr_1"
16057,"P","AUT",1565,"24","PZ","ct_2","O","421b",22214,"tr_1"
16062,"C","CDI",1820,"24","GZ","ct_9","O","461b",39531,"tr_2"
16068,"C","CDI",1750,"24","MC","ct_9","O","526b",21440,"tr_2"
16069,"C","CDI",2028,"24","CA","ct_9","O","373d",34316,"tr_3"
16073,"C","CDI",1820,"24","SZ","ct_8","O","434e",25360,"tr_1"
16079,"C","CDI",1704,"24","QA","ct_8","O","525d",18861,"tr_6"
16084,"P","CDI",1494,"24","IZ","ct_9","O","561f",13552,"tr_1"
16096,"C","CDI",1761,"24","GZ","ct_9","O","462d",25336,"tr_2"
16105,"C","CDI",1834,"24","GZ","ct_9","O","676c",23197,"tr_3"
16108,"C","CDI",1415,"24","GZ","ct_9","O","542a",15872,"tr_3"
16131,"C","CDI",1820,"24","QA","ct_3","O","525d",17280,"tr_6"
16144,"C","CDI",1135,"30","QB","ct_8","O","543h",9909,"tr_1"
16149,"C","CDI",1559,"24","QA","ct_9","O","431f",22895,"tr_5"
16154,"C","CDI",1837,"24","MA","ct_9","O","373c",25228,"tr_3"
16165,"C","CDI",1506,"24","GZ","ct_9","O","461f",15096,"tr_4"
16172,"C","CDI",1709,"24","FZ","ct_9","O","681a",25697,"tr_1"
16175,"C","CDI",1668,"24","CI","ct_9","O","672a",18606,"tr_5"
16179,"C","CDI",1812,"24","NZ","ct_9","O","534b",27793,"tr_3"
16180,"C","CDI",1736,"33","HZ","ct_9","O","641b",27135,"tr_6"
16183,"C","CDI",2131,"24","HZ","ct_9","O","466a",38340,"tr_1"
16185,"N","CDI",1598,"24","FZ","ct_9","O","481a",27054,"tr_3"
16189,"C","CDI",1465,"24","CK","ct_9","O","474a",16486,"tr_4"
16190,"C","CDI",1750,"24","QA","ct_8","O","526a",22174,"tr_6"
16191,"C","CDI",1456,"24","CG","ct_9","O","626b",20331,"tr_3"
16192,"C","CDI",1627,"24","MA","ct_9","O","543e",16592,"tr_1"
16198,"C","CDI",1856,"24","GZ","ct_6","O","634c",19898,"tr_1"
16206,"P","CDI",1175,"33","EZ","ct_9","O","684a",10904,"tr_1"
16220,"C","CDI",1503,"24","RZ","ct_9","O","466b",20327,"tr_1"
16223,"C","CDI",1553,"24","CG","ct_9","O","628a",25415,"tr_6"
16243,"C","CDI",1626,"24","FZ","ct_9","O","671c",20402,"tr_5"
16251,"C","CDI",1644,"24","QB","ct_8","O","541b",18339,"tr_3"
16264,"C","CDI",1804,"24","GZ","ct_9","O","433d",19898,"tr_2"
16266,"C","AUT",1820,"24","PZ","ct_1","O","341a",29357,"tr_5"
16268,"C","CDI",2031,"33","GZ","ct_9","O","634c",33998,"tr_3"
16270,"C","CDI",1514,"24","IZ","ct_9","O","525d",14879,"tr_3"
16272,"C","CDI",1899,"24","CA","ct_9","O","486e",46263,"tr_6"
16273,"C","CDI",1820,"24","MA","ct_9","O","543b",22903,"tr_1"
16274,"C","CDI",1820,"24","CG","ct_9","O","626b",35786,"tr_4"
16276,"C","CDI",811,"24","OZ","ct_8","O","461d",20983,"tr_4"
16283,"C","CDI",1632,"24","QA","ct_9","O","526a",18904,"tr_4"
16285,"C","CDD",1839,"24","CA","ct_9","O","674b",23817,"tr_6"
16286,"C","CDI",1771,"24","QB","ct_8","O","632k",15289,"tr_3"
16288,"P","CDI",520,"24","NZ","ct_9","O","684a",4076,"tr_4"
16299,"C","CDI",1820,"24","HZ","ct_9","O","333c",22791,"tr_2"
16321,"P","TOA",240,"24","IZ","ct_9","O","561c",2164,"tr_1"
16326,"C","CDI",1570,"33","GZ","ct_9","O","463c",27952,"tr_3"
16331,"C","CDI",1498,"24","NZ","ct_9","O","461b",14917,"tr_1"
16332,"C","CDI",1517,"24","FZ","ct_9","O","634d",21046,"tr_5"
16347,"P","AUT",1713,"24","QB","ct_2","O","563b",16263,"tr_4"
16352,"P","AUT",1455,"24","OZ","ct_2","O","524c",14196,"tr_5"
16357,"C","CDI",1850,"24","GZ","ct_9","O","682a",21663,"tr_1"
16359,"C","CDI",1569,"24","GZ","ct_9","O","652a",14694,"tr_0"
16361,"P","CDI",1225,"67","RZ","ct_8","O","424a",6785,"tr_6"
16363,"N","CDI",1060,"24","QB","ct_7","O","563b",10041,"tr_1"
16368,"C","CDI",1975,"24","FZ","ct_9","O","641a",21808,"tr_2"
16371,"C","CDD",1753,"24","OZ","ct_2","O","434d",18475,"tr_6"
16376,"C","CDI",1362,"24","MA","ct_9","O","543g",14874,"tr_1"
16386,"C","CDI",1820,"24","CB","ct_9","O","387b",45041,"tr_6"
16402,"C","CDI",1778,"24","CA","ct_9","O","487a",38484,"tr_3"
16403,"C","CDI",2020,"24","OZ","ct_8","O","545d",26805,"tr_6"
16410,"C","CDI",1628,"75","SZ","ct_9","O","637d",12493,"tr_1"
16427,"C","AUT",1696,"24","QB","ct_8","O","676e",7799,"tr_5"
