"Uid","emp"
31852,"temp|2|1"
31856,"temp|1|6"
31860,"temp|1|6"
31871,"temp|1|5"
31872,"temp|1|1"
31877,"temp|1|6"
31879,"temp|1|6"
31882,"temp|1|6"
31883,"temp|1|6"
31884,"temp|1|6"
31885,"temp|1|6"
31889,"temp|1|6"
31891,"temp|1|6"
31897,"temp|2|1"
31898,"temp|1|6"
31907,"temp|2|2"
31908,"temp|1|2"
31913,"temp|1|6"
31917,"temp|1|6"
31918,"temp|1|6"
31919,"temp|1|6"
31920,"temp|1|6"
31925,"temp|1|1"
31927,"temp|1|3"
31928,"temp|1|6"
31931,"temp|1|6"
31933,"temp|2|1"
31935,"temp|2|1"
31942,"temp|1|6"
31943,"temp|1|6"
31949,"temp|1|6"
31959,"temp|1|1"
31989,"temp|1|6"
31998,"temp|1|6"
32005,"temp|1|6"
32013,"temp|1|6"
32020,"temp|1|5"
32022,"temp|1|6"
32023,"temp|1|6"
32026,"temp|1|6"
32030,"temp|1|6"
32033,"temp|1|6"
32035,"temp|2|2"
32037,"temp|1|3"
32044,"temp|2|1"
32049,"temp|1|6"
32050,"temp|1|6"
32057,"temp|1|6"
32062,"temp|1|6"
32064,"temp|1|6"
32065,"temp|1|6"
32066,"temp|1|6"
32074,"temp|1|6"
32075,"temp|1|6"
32079,"temp|1|6"
32080,"temp|1|6"
32081,"temp|1|6"
32082,"temp|1|6"
32087,"temp|1|6"
32088,"temp|1|6"
32090,"temp|1|6"
32099,"temp|1|6"
32101,"temp|1|6"
32111,"temp|2|1"
32117,"temp|1|6"
32126,"temp|1|6"
32154,"temp|2|1"
32163,"temp|1|6"
32169,"temp|1|6"
32171,"temp|1|6"
32173,"temp|1|6"
32179,"temp|2|1"
32184,"temp|1|6"
32186,"temp|1|6"
32187,"temp|1|6"
32194,"temp|1|5"
32200,"temp|1|6"
32206,"temp|1|6"
32207,"temp|1|6"
32209,"temp|1|6"
32210,"temp|1|6"
32211,"temp|1|6"
32212,"temp|1|6"
32214,"temp|1|5"
32220,"temp|1|6"
32225,"temp|2|1"
32228,"temp|1|6"
32229,"temp|1|5"
32232,"temp|1|6"
32242,"temp|1|6"
32247,"temp|1|6"
32248,"temp|1|6"
32249,"temp|1|6"
32257,"temp|2|1"
32263,"temp|1|6"
32264,"temp|1|6"
32267,"temp|1|6"
32268,"temp|1|6"
32276,"temp|1|6"
32277,"temp|2|1"
32279,"temp|1|5"
32280,"temp|1|6"
32303,"temp|1|6"
32304,"temp|2|2"
32307,"temp|1|6"
32311,"temp|1|1"
32314,"temp|1|6"
32319,"temp|2|1"
32322,"temp|1|6"
32326,"temp|1|6"
32334,"temp|1|6"
32337,"temp|1|6"
32340,"temp|1|6"
32342,"temp|1|6"
32357,"temp|1|6"
32362,"temp|2|1"
32373,"temp|2|2"
32378,"temp|1|6"
32380,"temp|1|5"
32385,"temp|1|6"
32386,"temp|1|5"
32388,"temp|1|6"
32391,"temp|1|6"
32393,"temp|1|6"
32395,"temp|1|6"
32400,"temp|1|6"
32413,"temp|1|6"
32434,"temp|1|6"
32435,"temp|1|6"
32441,"temp|1|6"
32446,"temp|1|5"
32447,"temp|1|5"
32458,"temp|1|6"
32461,"temp|2|2"
32464,"temp|1|6"
32468,"temp|1|6"
32473,"temp|1|6"
32474,"temp|1|6"
32475,"temp|1|3"
32480,"temp|1|6"
32483,"temp|1|6"
32485,"temp|1|6"
32495,"temp|1|6"
32501,"temp|1|6"
32505,"temp|2|1"
32513,"temp|1|6"
32516,"temp|1|6"
32519,"temp|1|6"
32527,"temp|1|6"
32529,"temp|1|6"
32539,"temp|1|6"
32549,"temp|1|5"
32559,"temp|1|6"
32561,"temp|1|6"
32564,"temp|1|6"
32571,"temp|1|6"
32574,"temp|1|6"
32576,"temp|1|6"
32579,"temp|1|6"
32584,"temp|1|6"
32586,"temp|1|6"
32594,"temp|1|6"
32595,"temp|1|6"
32597,"temp|1|6"
32598,"temp|1|6"
32603,"temp|1|5"
32611,"temp|1|6"
32616,"temp|1|6"
32619,"temp|1|6"
32622,"temp|1|6"
32628,"temp|1|6"
32631,"temp|1|6"
32641,"temp|1|6"
32644,"temp|1|6"
32646,"temp|1|6"
32648,"temp|1|6"
32658,"temp|1|6"
32664,"temp|1|6"
32665,"temp|1|6"
32669,"temp|1|6"
32670,"temp|1|6"
32672,"temp|1|3"
32673,"temp|1|6"
32676,"temp|1|6"
32679,"temp|1|6"
32684,"temp|1|6"
32688,"temp|1|6"
32690,"temp|1|6"
32693,"temp|1|6"
32694,"temp|1|6"
32695,"temp|1|6"
32699,"temp|1|6"
32701,"temp|1|6"
32708,"temp|1|6"
32709,"temp|1|6"
32710,"temp|1|6"
32715,"temp|1|5"
32717,"temp|1|6"
32722,"temp|1|6"
32732,"temp|1|5"
32736,"temp|1|5"
32741,"temp|1|6"
32744,"temp|1|6"
32751,"temp|2|1"
32754,"temp|1|6"
32762,"temp|1|6"
32777,"temp|1|6"
32778,"temp|1|6"
32779,"temp|1|6"
32781,"temp|1|6"
32785,"temp|1|1"
32797,"temp|1|6"
32798,"temp|1|5"
32801,"temp|1|6"
32805,"temp|1|6"
32812,"temp|1|6"
32815,"temp|1|6"
32829,"temp|1|6"
32830,"temp|1|5"
32844,"temp|2|1"
32847,"temp|1|6"
32850,"temp|1|6"
32853,"temp|1|6"
32856,"temp|1|6"
32863,"temp|1|6"
32865,"temp|1|6"
32866,"temp|1|6"
32870,"temp|1|6"
32873,"temp|1|6"
32881,"temp|1|6"
32886,"temp|1|6"
32896,"temp|1|6"
32899,"temp|1|1"
32904,"temp|1|6"
32907,"temp|1|6"
32911,"temp|2|2"
32915,"temp|1|6"
32917,"temp|1|6"
32926,"temp|1|6"
32927,"temp|1|6"
32928,"temp|1|6"
32941,"temp|2|1"
32944,"temp|1|6"
32950,"temp|1|6"
32956,"temp|2|2"
32959,"temp|1|6"
32963,"temp|1|6"
32969,"temp|1|6"
32972,"temp|1|6"
32974,"temp|1|6"
32975,"temp|1|6"
32976,"temp|1|6"
32978,"temp|1|6"
32980,"temp|1|6"
32983,"temp|1|1"
32984,"temp|1|6"
32987,"temp|1|6"
32992,"temp|1|6"
32999,"temp|1|6"
33002,"temp|2|2"
33015,"temp|1|6"
33016,"temp|2|2"
33017,"temp|1|6"
33018,"temp|1|6"
33019,"temp|2|2"
33020,"temp|1|6"
33024,"temp|1|6"
33028,"temp|1|6"
33029,"temp|1|5"
33031,"temp|1|5"
33040,"temp|1|6"
33043,"temp|1|6"
33046,"temp|1|6"
33052,"temp|1|6"
33058,"temp|1|6"
33067,"temp|1|6"
33069,"temp|1|5"
33070,"temp|1|6"
33076,"temp|1|6"
33078,"temp|1|6"
33081,"temp|1|6"
33087,"temp|1|6"
33099,"temp|1|6"
33100,"temp|1|6"
33106,"temp|1|6"
33110,"temp|1|6"
33120,"temp|1|6"
33135,"temp|1|6"
33137,"temp|1|6"
33144,"temp|1|5"
33146,"temp|2|1"
33151,"temp|1|6"
33152,"temp|1|6"
33154,"temp|2|2"
33158,"temp|1|6"
33159,"temp|1|6"
33160,"temp|1|6"
33162,"temp|1|6"
33166,"temp|1|5"
33167,"temp|1|6"
33175,"temp|2|1"
33176,"temp|2|1"
33182,"temp|2|2"
33184,"temp|1|6"
33192,"temp|1|6"
33198,"temp|1|6"
33205,"temp|1|3"
33207,"temp|1|6"
33208,"temp|1|6"
33209,"temp|1|6"
33213,"temp|1|6"
33216,"temp|2|1"
33223,"temp|1|6"
33224,"temp|1|6"
33225,"temp|1|5"
33230,"temp|2|1"
33235,"temp|1|6"
33242,"temp|1|6"
33245,"temp|1|6"
33250,"temp|1|6"
33251,"temp|1|6"
33270,"temp|1|6"
33272,"temp|1|6"
33273,"temp|2|2"
33274,"temp|1|6"
33287,"temp|2|2"
33301,"temp|1|6"
33308,"temp|1|5"
33323,"temp|1|3"
33324,"temp|1|6"
33326,"temp|1|6"
33328,"temp|1|6"
33330,"temp|1|6"
33331,"temp|1|6"
33334,"temp|1|6"
33335,"temp|1|6"
33338,"temp|1|6"
33339,"temp|1|6"
33341,"temp|2|1"
33347,"temp|1|6"
33348,"temp|1|3"
33354,"temp|2|1"
33360,"temp|1|6"
33361,"temp|1|6"
33365,"temp|1|6"
33370,"temp|1|6"
33373,"temp|1|6"
33377,"temp|1|5"
33378,"temp|1|5"
33380,"temp|1|6"
33384,"temp|1|6"
33389,"temp|1|6"
33391,"temp|1|6"
33396,"temp|1|6"
33397,"temp|1|6"
33399,"temp|1|5"
33400,"temp|1|6"
33407,"temp|1|6"
33409,"temp|1|6"
33414,"temp|1|6"
33416,"temp|1|6"
33419,"temp|1|6"
33424,"temp|2|1"
33430,"temp|1|6"
33433,"temp|1|1"
33443,"temp|1|6"
33444,"temp|1|2"
33449,"temp|2|3"
33455,"temp|1|3"
33456,"temp|1|6"
33460,"temp|1|6"
33462,"temp|1|6"
33466,"temp|1|6"
33467,"temp|1|6"
33476,"temp|1|5"
33481,"temp|1|6"
33483,"temp|1|4"
33486,"temp|1|6"
33489,"temp|1|6"
33490,"temp|1|6"
33493,"temp|1|6"
33496,"temp|1|5"
33497,"temp|1|6"
33500,"temp|1|6"
33503,"temp|2|2"
33511,"temp|1|6"
33512,"temp|1|6"
33513,"temp|1|5"
33514,"temp|2|2"
33515,"temp|1|6"
33521,"temp|1|6"
33525,"temp|1|6"
33537,"temp|1|5"
33543,"temp|1|6"
33548,"temp|1|6"
33554,"temp|1|6"
33557,"temp|2|2"
33559,"temp|1|6"
33562,"temp|1|6"
33584,"temp|2|2"
33588,"temp|1|6"
33590,"temp|2|1"
33592,"temp|1|6"
33594,"temp|2|2"
33596,"temp|1|1"
33599,"temp|2|1"
33602,"temp|1|6"
33603,"temp|1|6"
33606,"temp|1|6"
33609,"temp|1|6"
33611,"temp|1|6"
33616,"temp|1|6"
33623,"temp|1|6"
33624,"temp|1|1"
33625,"temp|2|1"
33626,"temp|2|1"
33629,"temp|1|6"
33637,"temp|1|6"
33640,"temp|2|1"
33643,"temp|1|6"
33647,"temp|1|6"
33654,"temp|1|6"
33660,"temp|1|1"
33662,"temp|1|6"
33666,"temp|1|6"
33667,"temp|1|2"
33670,"temp|1|6"
33671,"temp|1|6"
33675,"temp|1|6"
33676,"temp|1|6"
33677,"temp|1|6"
33678,"temp|1|2"
33680,"temp|1|6"
33686,"temp|1|6"
33687,"temp|1|6"
33691,"temp|1|5"
33692,"temp|1|6"
33695,"temp|1|6"
33700,"temp|1|6"
33702,"temp|1|6"
33705,"temp|1|6"
33708,"temp|1|6"
33709,"temp|1|6"
33712,"temp|1|6"
33713,"temp|1|6"
33723,"temp|1|6"
33724,"temp|1|6"
33728,"temp|1|6"
33730,"temp|1|3"
33731,"temp|1|6"
33732,"temp|1|6"
33737,"temp|1|6"
33741,"temp|1|6"
33747,"temp|2|2"
33753,"temp|1|6"
33754,"temp|1|6"
33756,"temp|1|6"
33761,"temp|1|6"
33763,"temp|1|6"
33774,"temp|1|6"
33775,"temp|1|6"
33777,"temp|1|6"
33787,"temp|2|1"
33791,"temp|1|6"
33793,"temp|1|6"
33794,"temp|1|6"
33802,"temp|1|6"
33807,"temp|1|6"
33810,"temp|1|5"
33812,"temp|2|1"
33815,"temp|1|6"
33820,"temp|1|6"
33822,"temp|1|6"
33824,"temp|1|6"
33825,"temp|1|6"
33827,"temp|1|6"
33829,"temp|1|6"
33832,"temp|1|6"
33833,"temp|2|1"
33835,"temp|1|6"
33836,"temp|1|6"
33837,"temp|2|2"
33838,"temp|1|6"
33839,"temp|1|6"
33846,"temp|1|5"
33848,"temp|1|6"
33849,"temp|1|6"
33853,"temp|1|4"
33855,"temp|2|1"
33862,"temp|1|6"
33864,"temp|1|6"
33867,"temp|1|6"
33868,"temp|1|1"
33871,"temp|1|5"
33876,"temp|2|2"
33884,"temp|1|6"
33890,"temp|1|6"
33891,"temp|1|6"
33896,"temp|1|6"
33901,"temp|1|1"
33904,"temp|1|6"
33920,"temp|1|6"
33926,"temp|1|6"
33927,"temp|1|6"
33930,"temp|1|6"
33931,"temp|1|6"
33932,"temp|1|2"
33935,"temp|2|2"
33936,"temp|1|2"
33943,"temp|1|6"
33945,"temp|1|5"
33960,"temp|1|6"
33968,"temp|1|6"
33969,"temp|1|6"
33972,"temp|1|6"
33976,"temp|1|6"
33978,"temp|1|6"
33979,"temp|1|6"
33988,"temp|1|6"
33989,"temp|1|6"
33991,"temp|1|6"
33993,"temp|1|6"
33999,"temp|1|6"
34000,"temp|1|2"
34001,"temp|2|2"
34014,"temp|1|6"
34015,"temp|1|6"
34021,"temp|1|6"
34029,"temp|1|6"
34030,"temp|1|6"
34032,"temp|1|6"
34036,"temp|1|6"
34042,"temp|2|1"
34043,"temp|1|6"
34046,"temp|1|6"
34048,"temp|1|3"
34049,"temp|1|6"
34052,"temp|1|6"
34053,"temp|1|6"
34055,"temp|1|6"
34056,"temp|1|6"
34060,"temp|1|6"
34064,"temp|1|6"
34066,"temp|1|2"
34076,"temp|1|6"
34078,"temp|1|5"
34079,"temp|2|1"
34086,"temp|1|6"
34088,"temp|1|6"
34090,"temp|1|6"
34091,"temp|1|5"
34092,"temp|1|6"
34096,"temp|2|2"
34099,"temp|1|6"
34100,"temp|1|6"
34103,"temp|1|6"
34105,"temp|1|6"
34110,"temp|1|5"
34116,"temp|1|6"
34118,"temp|1|6"
34121,"temp|1|5"
34126,"temp|1|6"
34137,"temp|2|2"
34147,"temp|2|1"
34149,"temp|1|6"
34153,"temp|1|6"
34155,"temp|1|5"
34159,"temp|1|6"
34164,"temp|1|6"
34166,"temp|1|6"
34169,"temp|1|6"
34170,"temp|1|6"
34171,"temp|1|6"
34172,"temp|1|6"
34173,"temp|1|5"
34174,"temp|1|6"
34177,"temp|1|6"
34178,"temp|1|6"
34179,"temp|1|6"
34182,"temp|1|3"
34184,"temp|1|6"
34192,"temp|2|2"
34197,"temp|1|1"
34207,"temp|1|6"
34209,"temp|1|6"
34213,"temp|1|6"
34214,"temp|1|6"
34220,"temp|1|6"
34222,"temp|1|6"
34233,"temp|1|6"
34236,"temp|1|5"
34237,"temp|1|6"
34238,"temp|1|6"
34239,"temp|1|6"
34247,"temp|1|6"
34250,"temp|1|5"
34254,"temp|1|6"
34256,"temp|1|6"
34272,"temp|1|6"
34279,"temp|1|1"
34283,"temp|1|6"
34285,"temp|1|6"
34287,"temp|1|6"
34288,"temp|2|2"
34290,"temp|1|6"
34299,"temp|1|6"
34308,"temp|1|5"
34309,"temp|1|6"
34313,"temp|1|6"
34318,"temp|1|6"
34319,"temp|1|6"
34320,"temp|1|6"
34322,"temp|1|6"
34329,"temp|1|6"
34330,"temp|1|5"
34336,"temp|1|6"
34338,"temp|1|6"
34349,"temp|1|6"
34354,"temp|1|6"
34359,"temp|1|3"
34362,"temp|1|6"
34363,"temp|1|5"
34365,"temp|2|2"
34371,"temp|1|6"
34377,"temp|1|6"
34385,"temp|1|6"
34387,"temp|1|6"
34388,"temp|1|5"
34392,"temp|1|6"
34394,"temp|1|6"
34399,"temp|1|6"
34402,"temp|1|6"
34416,"temp|1|6"
34421,"temp|1|6"
34425,"temp|1|6"
34430,"temp|1|6"
34435,"temp|1|5"
34439,"temp|2|2"
34441,"temp|1|6"
34444,"temp|1|6"
34456,"temp|1|6"
34458,"temp|1|6"
34459,"temp|1|6"
34460,"temp|1|6"
34465,"temp|1|6"
34467,"temp|1|1"
34470,"temp|1|6"
34481,"temp|1|6"
34482,"temp|2|2"
34484,"temp|2|2"
34485,"temp|1|6"
34489,"temp|1|5"
34490,"temp|1|2"
34492,"temp|1|6"
34495,"temp|1|5"
34497,"temp|1|5"
34502,"temp|1|1"
34507,"temp|1|6"
34513,"temp|1|6"
34514,"temp|1|5"
34517,"temp|2|1"
34529,"temp|1|6"
34533,"temp|1|6"
34543,"temp|1|6"
34558,"temp|1|6"
34562,"temp|1|6"
34569,"temp|1|6"
34582,"temp|1|6"
34583,"temp|1|6"
34593,"temp|1|6"
34600,"temp|1|6"
34619,"temp|1|6"
34631,"temp|1|6"
34645,"temp|1|6"
34653,"temp|1|6"
34655,"temp|1|6"
34657,"temp|1|6"
34658,"temp|1|6"
34659,"temp|1|6"
34660,"temp|1|5"
34665,"temp|1|6"
34666,"temp|1|6"
34670,"temp|1|6"
34674,"temp|1|6"
34679,"temp|1|6"
34680,"temp|1|2"
34691,"temp|1|5"
34694,"temp|1|6"
34697,"temp|1|6"
34699,"temp|1|6"
34700,"temp|2|2"
34706,"temp|1|6"
34713,"temp|1|5"
34714,"temp|1|6"
34717,"temp|1|5"
34723,"temp|1|6"
34728,"temp|1|6"
34730,"temp|1|6"
34736,"temp|1|6"
34739,"temp|1|6"
34742,"temp|1|6"
34743,"temp|1|2"
34748,"temp|1|6"
34749,"temp|1|6"
34753,"temp|1|6"
34758,"temp|1|6"
34765,"temp|1|5"
34766,"temp|1|6"
34767,"temp|1|6"
34772,"temp|1|6"
34773,"temp|1|1"
34783,"temp|1|6"
34795,"temp|1|6"
34805,"temp|2|2"
34806,"temp|1|6"
34810,"temp|1|6"
34813,"temp|1|6"
34816,"temp|1|6"
34819,"temp|1|6"
34820,"temp|1|6"
34827,"temp|1|6"
34828,"temp|1|6"
34833,"temp|2|1"
34834,"temp|1|6"
34840,"temp|1|1"
34842,"temp|1|2"
34843,"temp|1|6"
34844,"temp|1|6"
34846,"temp|1|6"
34852,"temp|1|6"
34858,"temp|1|6"
34859,"temp|1|6"
34860,"temp|1|6"
34861,"temp|1|6"
34864,"temp|1|6"
34865,"temp|1|6"
34868,"temp|1|5"
34871,"temp|1|1"
34873,"temp|1|6"
34888,"temp|1|5"
34892,"temp|1|6"
34893,"temp|1|6"
34895,"temp|1|6"
34899,"temp|1|5"
34902,"temp|1|6"
34908,"temp|1|6"
34909,"temp|1|6"
34914,"temp|1|6"
34916,"temp|1|6"
34920,"temp|1|6"
34923,"temp|1|5"
34924,"temp|1|6"
34930,"temp|1|5"
34931,"temp|2|1"
34932,"temp|1|5"
34934,"temp|1|6"
34935,"temp|1|5"
34942,"temp|1|6"
34946,"temp|2|2"
34948,"temp|1|6"
34950,"temp|1|6"
34952,"temp|1|6"
34960,"temp|1|6"
34966,"temp|2|2"
34971,"temp|1|6"
34975,"temp|2|1"
34977,"temp|2|2"
34982,"temp|1|5"
34986,"temp|1|4"
34991,"temp|1|6"
34994,"temp|1|6"
34997,"temp|2|1"
35000,"temp|1|6"
35017,"temp|1|6"
35020,"temp|1|6"
35023,"temp|1|6"
35029,"temp|1|2"
35038,"temp|1|6"
35041,"temp|1|6"
35054,"temp|1|6"
35056,"temp|1|6"
35065,"temp|1|6"
35068,"temp|1|5"
35082,"temp|1|6"
35092,"temp|1|1"
35099,"temp|1|6"
35100,"temp|1|6"
35101,"temp|1|6"
35102,"temp|1|5"
35105,"temp|1|6"
35108,"temp|1|6"
35109,"temp|1|6"
35110,"temp|1|6"
35114,"temp|1|6"
35116,"temp|1|6"
35125,"temp|1|6"
35126,"temp|1|6"
35133,"temp|2|1"
35135,"temp|2|1"
35136,"temp|1|3"
35138,"temp|1|6"
35141,"temp|2|1"
35142,"temp|1|6"
35145,"temp|1|5"
35148,"temp|2|1"
35165,"temp|1|6"
35168,"temp|1|5"
35170,"temp|1|6"
35172,"temp|2|1"
35177,"temp|2|2"
35183,"temp|1|6"
35196,"temp|1|6"
35198,"temp|1|6"
35208,"temp|1|6"
35209,"temp|2|2"
35212,"temp|1|6"
35216,"temp|2|1"
35217,"temp|1|6"
35218,"temp|2|1"
35223,"temp|1|6"
35224,"temp|1|6"
35225,"temp|1|6"
35227,"temp|1|6"
35232,"temp|1|6"
35235,"temp|1|6"
35239,"temp|1|6"
35242,"temp|1|6"
35243,"temp|1|6"
35268,"temp|1|6"
35275,"temp|1|6"
35282,"temp|2|1"
35288,"temp|1|4"
35290,"temp|1|6"
35292,"temp|1|6"
35304,"temp|1|6"
35311,"temp|1|6"
35312,"temp|1|6"
35317,"temp|1|6"
35318,"temp|2|1"
35321,"temp|1|6"
35336,"temp|2|2"
35337,"temp|1|6"
35338,"temp|1|5"
35340,"temp|1|5"
35348,"temp|1|6"
35349,"temp|1|6"
35352,"temp|2|1"
35362,"temp|1|6"
35372,"temp|1|6"
35376,"temp|1|6"
35387,"temp|2|1"
35388,"temp|2|1"
35396,"temp|1|5"
35408,"temp|1|6"
35411,"temp|1|6"
35413,"temp|1|6"
35414,"temp|1|6"
35415,"temp|1|6"
35420,"temp|1|6"
35421,"temp|1|6"
35427,"temp|1|6"
35434,"temp|1|5"
35435,"temp|1|6"
35439,"temp|2|1"
35441,"temp|1|6"
35447,"temp|1|6"
35448,"temp|1|6"
35457,"temp|1|6"
35465,"temp|1|6"
35466,"temp|1|3"
35476,"temp|1|6"
35482,"temp|1|6"
35485,"temp|1|6"
35487,"temp|1|6"
35490,"temp|1|6"
35492,"temp|1|6"
35495,"temp|1|1"
35498,"temp|1|6"
35514,"temp|1|6"
35522,"temp|2|2"
35531,"temp|1|2"
35534,"temp|2|2"
35541,"temp|1|6"
35546,"temp|1|6"
35554,"temp|1|5"
35556,"temp|1|2"
35563,"temp|1|1"
35564,"temp|1|6"
35566,"temp|1|6"
35569,"temp|1|6"
35572,"temp|1|6"
35573,"temp|1|6"
35577,"temp|1|6"
35579,"temp|1|5"
35585,"temp|1|6"
35587,"temp|1|6"
35591,"temp|1|6"
35596,"temp|1|6"
35598,"temp|1|6"
35601,"temp|1|6"
35605,"temp|1|3"
35613,"temp|1|6"
35618,"temp|1|6"
35619,"temp|1|6"
35625,"temp|2|2"
35626,"temp|1|6"
35630,"temp|1|6"
35637,"temp|1|6"
35640,"temp|1|6"
35641,"temp|1|1"
35643,"temp|1|6"
35645,"temp|1|6"
35651,"temp|1|1"
35655,"temp|2|2"
35657,"temp|1|6"
35659,"temp|1|6"
35665,"temp|1|6"
35667,"temp|1|6"
35670,"temp|1|6"
35671,"temp|2|2"
35672,"temp|1|6"
35673,"temp|1|6"
35674,"temp|1|6"
35677,"temp|1|6"
35679,"temp|1|6"
35682,"temp|1|6"
35686,"temp|2|1"
35693,"temp|1|6"
35697,"temp|1|5"
35701,"temp|1|6"
35705,"temp|1|6"
35706,"temp|1|6"
35707,"temp|1|6"
35714,"temp|1|6"
35715,"temp|1|6"
35716,"temp|1|1"
35717,"temp|1|6"
35728,"temp|1|6"
35730,"temp|1|6"
35738,"temp|1|6"
35742,"temp|2|1"
35746,"temp|2|2"
35754,"temp|1|6"
35756,"temp|1|6"
35757,"temp|1|6"
35762,"temp|1|6"
35765,"temp|1|6"
35775,"temp|1|6"
35796,"temp|1|6"
35797,"temp|1|6"
35798,"temp|1|6"
35800,"temp|1|6"
35801,"temp|1|6"
35805,"temp|1|6"
35808,"temp|1|6"
35813,"temp|1|6"
35814,"temp|1|6"
35818,"temp|1|6"
35824,"temp|1|6"
35825,"temp|1|6"
35826,"temp|2|1"
35827,"temp|1|6"
35836,"temp|1|6"
35846,"temp|1|6"
35854,"temp|1|6"
35856,"temp|2|1"
35860,"temp|1|6"
35867,"temp|1|1"
35876,"temp|1|6"
35878,"temp|2|1"
35891,"temp|1|5"
35895,"temp|1|6"
35901,"temp|1|6"
35903,"temp|1|6"
35912,"temp|1|6"
35914,"temp|1|6"
35917,"temp|2|2"
35919,"temp|2|2"
35920,"temp|1|6"
35922,"temp|1|6"
35927,"temp|1|6"
35932,"temp|1|6"
35939,"temp|1|5"
35940,"temp|2|1"
35948,"temp|1|6"
35952,"temp|1|5"
35965,"temp|1|6"
35971,"temp|2|2"
35975,"temp|1|6"
35977,"temp|1|6"
35978,"temp|1|5"
35984,"temp|1|6"
35985,"temp|2|2"
35987,"temp|1|6"
35993,"temp|1|6"
35995,"temp|1|6"
36000,"temp|1|6"
36004,"temp|1|5"
36006,"temp|1|6"
36008,"temp|1|6"
36009,"temp|1|6"
36017,"temp|1|6"
36018,"temp|1|6"
36020,"temp|1|6"
36029,"temp|1|6"
36035,"temp|1|5"
36046,"temp|1|6"
36048,"temp|1|5"
36056,"temp|1|6"
36071,"temp|1|6"
36072,"temp|1|6"
36075,"temp|1|6"
36084,"temp|1|5"
36085,"temp|1|6"
36088,"temp|2|2"
36093,"temp|1|2"
36098,"temp|1|6"
36099,"temp|1|6"
36101,"temp|1|6"
36104,"temp|1|6"
36105,"temp|2|2"
36106,"temp|1|6"
36108,"temp|1|6"
36110,"temp|1|6"
36117,"temp|1|6"
36123,"temp|1|6"
36132,"temp|1|6"
36138,"temp|1|6"
36139,"temp|1|5"
36141,"temp|1|6"
36144,"temp|2|2"
36149,"temp|1|6"
36151,"temp|1|6"
36153,"temp|1|6"
36154,"temp|1|6"
36156,"temp|1|6"
36158,"temp|1|5"
36161,"temp|1|5"
36163,"temp|1|6"
36173,"temp|1|6"
36182,"temp|1|6"
36185,"temp|1|3"
36186,"temp|1|6"
36188,"temp|1|6"
36191,"temp|1|6"
36194,"temp|1|6"
36195,"temp|1|6"
36196,"temp|1|6"
36201,"temp|1|5"
36202,"temp|1|6"
36204,"temp|1|6"
36206,"temp|1|6"
36209,"temp|1|6"
36211,"temp|1|6"
36220,"temp|2|2"
36223,"temp|1|6"
36226,"temp|1|6"
36230,"temp|1|6"
36232,"temp|1|6"
36234,"temp|1|6"
36236,"temp|1|2"
36237,"temp|2|1"
36238,"temp|1|6"
36239,"temp|2|1"
36241,"temp|2|2"
36245,"temp|1|1"
36250,"temp|1|6"
36264,"temp|1|6"
36269,"temp|1|6"
36271,"temp|1|6"
36273,"temp|1|6"
36279,"temp|1|6"
36281,"temp|1|6"
36286,"temp|1|6"
36287,"temp|1|6"
36289,"temp|1|6"
36298,"temp|1|6"
36299,"temp|1|6"
36301,"temp|1|6"
36312,"temp|1|6"
36315,"temp|1|6"
36318,"temp|1|6"
36320,"temp|1|6"
36324,"temp|1|5"
36325,"temp|2|1"
36328,"temp|1|6"
36333,"temp|1|6"
36334,"temp|1|6"
36337,"temp|2|1"
36340,"temp|2|2"
36359,"temp|1|6"
36360,"temp|1|6"
36362,"temp|1|5"
36363,"temp|1|1"
36365,"temp|1|6"
36371,"temp|1|6"
36374,"temp|2|1"
36381,"temp|1|5"
36387,"temp|1|6"
36396,"temp|1|6"
36400,"temp|1|6"
36408,"temp|1|6"
36414,"temp|1|6"
36425,"temp|1|6"
36438,"temp|1|6"
36439,"temp|1|6"
36442,"temp|1|6"
36446,"temp|1|6"
36456,"temp|1|6"
36457,"temp|1|6"
36462,"temp|1|6"
36464,"temp|1|5"
36467,"temp|1|2"
36468,"temp|1|5"
36470,"temp|1|6"
36473,"temp|1|6"
36474,"temp|1|6"
36475,"temp|1|6"
36476,"temp|2|2"
36481,"temp|1|2"
36483,"temp|1|6"
36485,"temp|1|6"
36487,"temp|1|6"
36488,"temp|1|6"
36496,"temp|1|6"
36499,"temp|1|6"
36505,"temp|2|2"
36510,"temp|1|6"
36511,"temp|1|6"
36516,"temp|1|5"
36519,"temp|1|6"
36520,"temp|1|6"
36532,"temp|1|1"
36537,"temp|1|6"
36543,"temp|1|6"
36546,"temp|1|6"
36553,"temp|1|6"
36556,"temp|1|6"
36557,"temp|1|6"
36558,"temp|1|6"
36572,"temp|1|6"
36575,"temp|1|6"
36576,"temp|1|6"
36581,"temp|1|6"
36582,"temp|1|6"
36599,"temp|1|5"
36605,"temp|2|1"
36606,"temp|1|6"
36607,"temp|1|6"
36614,"temp|1|6"
36628,"temp|1|6"
36630,"temp|1|5"
36633,"temp|1|6"
36635,"temp|1|6"
36638,"temp|1|6"
36641,"temp|1|6"
36661,"temp|1|6"
36664,"temp|1|6"
36670,"temp|1|6"
36676,"temp|1|6"
36678,"temp|1|1"
36689,"temp|1|6"
36692,"temp|1|6"
36698,"temp|2|2"
36704,"temp|1|6"
