"Uid","Familty_type","Highest_diploma","insee_code","Job_42","ACT","sex","Studying","age_2020","target"
15871,"FT.4.2","EDU1-3","23124","csp_6_2","AT1|2","Female",FALSE,37,586.170020465352
15873,"FT.4.4","EDU1-3","23130","csp_7_1","AT2|1","Male",FALSE,70,599.689979662685
15874,"FT.4.1","EDU1-4","23131","csp_5_6","AT1|1","Male",FALSE,88,257.750192689583
15876,"FT.1.1","EDU1-5","23133","csp_6_9","AT1|1","Male",FALSE,28,729.091878575635
15880,"FT.3.2","EDU3","23141","csp_8_5","AT2|2","Male",TRUE,16,675.236190277856
15885,"FT.4.4","EDU1-3","23148","csp_7_8","AT2|1","Male",FALSE,67,497.141597662612
15886,"FT.4.2","EDU1-2","23151","csp_5_5","AT1|2","Female",FALSE,26,454.519934349044
15889,"FT.1.2","EDU1-4","23162","csp_7_5","AT2|1","Female",FALSE,70,425.769804710908
15890,"FT.2.0","EDU1-8","23164","csp_3_4","AT1|2","Female",FALSE,46,456.208821470225
15892,"FT.4.1","EDU1-5","23166","csp_4_7","AT1|1","Female",FALSE,53,477.735516584855
15897,"FT.4.4","EDU1-3","23176","csp_7_1","AT2|1","Male",FALSE,70,588.126715015538
15899,"FT.1.1","EDU1-3","23176","csp_7_2","AT2|1","Male",FALSE,61,435.750499588982
15901,"FT.4.4","EDU1-7","23176","csp_7_5","AT2|1","Female",FALSE,79,393.98939333083
15910,"FT.4.4","EDU1-1","23192","csp_7_1","AT2|1","Male",FALSE,87,609.935551408881
15916,"FT.4.4","EDU1-1","23193","csp_7_7","AT2|1","Male",FALSE,81,505.38813379778
15917,"FT.4.4","EDU1-5","23193","csp_7_5","AT2|1","Male",FALSE,71,459.721288715388
15918,"FT.4.1","EDU1-6","23193","csp_4_7","AT1|1","Male",FALSE,24,416.815446719761
15922,"FT.1.2","EDU1-3","23205","csp_7_7","AT2|1","Female",FALSE,63,491.848122689927
15923,"FT.3.2","EDU1-4","23206","csp_5_6","AT1|2","Female",FALSE,57,438.650346625122
15925,"FT.4.2","EDU1-5","23206","csp_8_5","AT2|4","Female",FALSE,31,450.593799581446
15927,"FT.1.2","EDU3","23211","csp_7_7","AT2|1","Female",FALSE,76,461.741989673468
15928,"FT.3.2","EDU1-3","23215","csp_7_7","AT2|1","Female",FALSE,83,401.172306894252
15929,"FT.1.1","EDU1-7","23219","csp_2_2","AT1|1","Male",FALSE,32,540.34287565724
15930,"FT.4.2","EDU1-3","23219","csp_6_3","AT1|1","Male",FALSE,34,524.743699136733
15931,"FT.4.4","EDU3","23232","csp_7_2","AT2|1","Male",FALSE,70,506.466593809683
15936,"FT.1.2","EDU1-4","23246","csp_7_5","AT2|1","Female",FALSE,70,419.557405974464
15937,"FT.4.2","EDU1-6","23246","csp_8_5","AT2|4","Female",FALSE,49,369.37632163812
15938,"FT.4.4","EDU1-2","23247","csp_7_7","AT2|1","Female",FALSE,92,497.434973643797
15939,"FT.4.4","EDU1-5","23247","csp_8_5","AT2|5","Male",FALSE,25,855.778986326565
15943,"FT.4.1","EDU1-6","23257","csp_5_4","AT1|1","Female",FALSE,30,411.333452047373
15944,"FT.4.1","EDU1-6","23257","csp_5_2","AT1|1","Male",FALSE,60,314.485940252175
15947,"FT.1.1","EDU1-1","23266","csp_7_7","AT2|1","Male",FALSE,90,452.363915087669
15948,"FT.4.1","EDU1-7","24001","csp_1_1","AT1|1","Male",FALSE,44,578.333850994254
15950,"FT.1.2","EDU1-2","24002","csp_7_5","AT2|1","Female",FALSE,76,624.72961638799
15953,"FT.4.4","EDU1-6","24005","csp_7_5","AT2|1","Male",FALSE,70,551.115151278748
15954,"FT.4.1","EDU1-6","24007","csp_5_4","AT1|1","Female",FALSE,37,421.12435932968
15955,"FT.3.1","EDU1-3","24008","csp_2_1","AT1|1","Male",FALSE,41,718.742605070067
15958,"FT.4.1","EDU1-4","24010","csp_5_6","AT1|1","Female",FALSE,42,416.260000296454
15959,"FT.4.1","EDU1-5","24010","csp_1_1","AT1|1","Male",FALSE,27,669.147632171433
15960,"FT.1.2","EDU1-7","24011","csp_3_8","AT1|1","Female",FALSE,59,608.992256925598
15961,"FT.4.4","EDU2","24011","csp_7_2","AT2|1","Female",FALSE,86,499.913060509983
15963,"FT.4.4","EDU1-3","24011","csp_7_8","AT2|1","Male",FALSE,64,612.527020300953
15965,"FT.4.2","EDU1-5","24016","csp_7_5","AT2|1","Female",FALSE,61,436.823502803931
15967,"FT.4.1","EDU1-5","24019","csp_5_2","AT1|1","Female",FALSE,27,390.965824033154
15968,"FT.4.4","EDU1-7","24020","csp_7_4","AT2|1","Female",FALSE,71,567.961949485975
15969,"FT.4.1","EDU2","24020","csp_8_6","AT2|4","Male",FALSE,85,571.349395459549
15976,"FT.4.1","EDU1-2","24026","csp_8_4","AT2|2","Male",TRUE,20,817.345472048529
15978,"FT.1.1","EDU1-3","24026","csp_8_6","AT2|5","Male",FALSE,72,859.207620296463
15979,"FT.3.2","EDU2","24027","csp_8_5","AT2|4","Female",FALSE,31,613.025764952458
15980,"FT.1.1","EDU1-3","24028","csp_6_3","AT1|1","Male",FALSE,41,707.173722685921
15981,"FT.4.3","EDU1-6","24029","csp_5_5","AT1|2","Male",FALSE,30,519.17051676472
15983,"FT.4.4","EDU1-1","24030","csp_7_8","AT2|1","Female",FALSE,69,668.354803221883
15984,"FT.4.4","EDU3","24030","csp_6_7","AT1|2","Female",FALSE,42,871.95100166943
15986,"FT.4.3","EDU1-3","24037","csp_5_4","AT1|1","Female",FALSE,60,279.635463889349
15987,"FT.4.1","EDU1-3","24037","csp_6_2","AT1|1","Male",FALSE,31,724.416353967128
15988,"FT.4.2","EDU1-3","24037","csp_4_6","AT1|1","Male",FALSE,57,384.082048439417
15990,"FT.4.4","EDU1-1","24037","csp_7_7","AT2|1","Male",FALSE,91,616.251775528983
15992,"FT.4.2","EDU1-3","24037","csp_5_5","AT1|2","Female",FALSE,38,463.681112043119
15995,"FT.3.2","EDU1-2","24037","csp_5_6","AT1|2","Male",FALSE,22,805.482922715042
15998,"FT.1.2","EDU1-7","24037","csp_7_5","AT2|1","Female",FALSE,68,549.372383132618
15999,"FT.1.2","EDU1-2","24037","csp_7_7","AT2|1","Female",FALSE,62,674.253992214599
16001,"FT.4.3","EDU1-5","24037","csp_7_4","AT2|1","Male",FALSE,64,493.780560458325
16002,"FT.3.2","EDU1-1","24037","csp_5_6","AT1|1","Female",TRUE,76,401.161655703542
16003,"FT.4.3","EDU1-3","24037","csp_8_5","AT2|5","Male",FALSE,53,769.923886801281
16004,"FT.1.1","EDU1-4","24037","csp_8_1","AT1|2","Male",FALSE,52,789.09164798849
16005,"FT.1.1","EDU1-6","24037","csp_4_6","AT1|1","Male",FALSE,30,568.713728541709
16007,"FT.4.1","EDU1-2","24037","csp_4_6","AT1|1","Female",FALSE,50,602.872163853659
16011,"FT.4.4","EDU1-7","24037","csp_7_2","AT2|1","Male",FALSE,70,552.931746939767
16012,"FT.4.2","EDU1-2","24037","csp_7_5","AT2|1","Female",FALSE,99,451.173022716413
16014,"FT.4.4","EDU1-3","24037","csp_6_3","AT1|2","Male",FALSE,37,901.504952734245
16015,"FT.1.1","EDU1-5","24037","csp_2_2","AT1|1","Male",FALSE,37,681.126280575014
16017,"FT.3.2","EDU1-3","24037","csp_6_3","AT1|1","Female",FALSE,53,680.288598826944
16018,"FT.4.2","EDU1-4","24037","csp_4_6","AT1|2","Female",FALSE,47,587.036795052512
16019,"FT.4.1","EDU1-3","24037","csp_5_6","AT1|1","Female",FALSE,29,476.679499155398
16020,"FT.3.2","EDU3","24037","csp_8_5","AT2|5","Male",FALSE,50,825.334809083739
16022,"FT.4.1","EDU1-5","24037","csp_7_5","AT2|1","Female",FALSE,79,397.534568090089
16024,"FT.4.4","EDU1-8","24039","csp_7_4","AT2|1","Male",FALSE,79,499.584047103693
16028,"FT.4.1","EDU1-3","24040","csp_1_2","AT1|1","Male",FALSE,28,573.122256331255
16029,"FT.1.2","EDU1-3","24045","csp_5_6","AT1|1","Female",FALSE,48,475.659065410946
16030,"FT.3.2","EDU1-1","24048","csp_7_8","AT2|1","Female",FALSE,84,538.26705565964
16033,"FT.4.1","EDU1-7","24053","csp_5_5","AT1|1","Female",FALSE,36,307.371404058519
16039,"FT.4.1","EDU1-2","24053","csp_8_4","AT2|2","Female",TRUE,20,822.912718047616
16040,"FT.4.1","EDU1-7","24053","csp_4_5","AT1|1","Female",FALSE,50,402.403473456187
16044,"FT.4.1","EDU1-6","24059","csp_5_5","AT1|1","Male",FALSE,42,417.484321135701
16045,"FT.1.1","EDU1-2","24061","csp_7_7","AT2|1","Male",FALSE,62,639.219518482868
16046,"FT.1.2","EDU1-4","24064","csp_6_8","AT1|1","Female",FALSE,43,722.043300469252
16047,"FT.4.4","EDU1-3","24064","csp_5_5","AT1|2","Male",FALSE,37,614.039145377573
16049,"FT.1.2","EDU1-6","24066","csp_7_5","AT2|1","Female",FALSE,80,494.138316871813
16051,"FT.4.4","EDU1","24067","csp_8_5","AT2|4","Female",FALSE,56,636.76350091457
16054,"FT.4.4","EDU1-3","24067","csp_7_8","AT2|1","Male",FALSE,70,610.147191737094
16057,"FT.4.1","EDU1-8","24068","csp_4_2","AT1|1","Female",FALSE,31,454.11328241078
16059,"FT.4.4","EDU1-8","24068","csp_7_4","AT2|1","Male",FALSE,69,526.878121980568
16060,"FT.4.1","EDU1-2","24069","csp_8_4","AT2|2","Female",TRUE,20,821.129328968949
16062,"FT.4.1","EDU1-4","24073","csp_4_6","AT1|1","Male",FALSE,47,414.805952165509
16063,"FT.1.1","EDU2","24073","csp_6_9","AT1|1","Male",FALSE,97,625.297326672944
16064,"FT.4.4","EDU3","24073","csp_8_5","AT2|4","Female",FALSE,59,687.740655231731
16066,"FT.1.1","EDU2","24076","csp_7_8","AT2|1","Male",FALSE,78,488.856442452437
16067,"FT.1.1","EDU2","24081","csp_7_8","AT2|1","Male",FALSE,78,474.749745125118
16068,"FT.4.1","EDU1-3","24082","csp_5_2","AT1|1","Female",FALSE,34,478.576780878683
16069,"FT.1.2","EDU1-6","24082","csp_3_7","AT1|1","Female",FALSE,57,373.784876136191
16070,"FT.4.1","EDU3","24082","csp_8_4","AT2|2","Male",TRUE,18,764.793341582496
16072,"FT.4.4","EDU1-3","24082","csp_7_8","AT2|1","Male",FALSE,81,592.876769495552
16073,"FT.4.1","EDU1-6","24084","csp_4_3","AT1|1","Female",FALSE,52,530.949895344488
16078,"FT.1.2","EDU1-7","24098","csp_4_7","AT1|1","Female",FALSE,55,622.428721875148
16079,"FT.3.2","EDU1-4","24098","csp_5_2","AT1|1","Female",FALSE,44,490.493553009132
16080,"FT.4.1","EDU1-8","24098","csp_3_1","AT1|1","Female",FALSE,53,365.784129094095
16082,"FT.1.1","EDU1-3","24098","csp_7_2","AT2|1","Male",FALSE,70,551.376032867011
16083,"FT.4.4","EDU1-6","24098","csp_5_6","AT1|2","Male",FALSE,38,679.173983848395
16084,"FT.2.0","EDU1-3","24100","csp_5_6","AT1|1","Female",FALSE,55,481.607884273425
16091,"FT.4.1","EDU1-3","24102","csp_3_3","AT1|1","Male",FALSE,39,612.84563005235
16092,"FT.2.0","EDU1-7","24102","csp_6_2","AT1|2","Female",FALSE,51,686.785844529713
16096,"FT.4.3","EDU1-6","24108","csp_4_6","AT1|1","Female",FALSE,38,471.740827252503
16098,"FT.4.4","EDU1-1","24108","csp_7_2","AT2|1","Female",FALSE,69,646.269595172908
16101,"FT.3.2","EDU1-7","24115","csp_3_8","AT1|2","Female",FALSE,36,684.802014802829
16104,"FT.1.2","EDU2","24128","csp_7_7","AT2|1","Female",FALSE,86,503.733085103297
16105,"FT.4.1","EDU1-5","24130","csp_6_7","AT1|1","Male",FALSE,49,708.927366053642
16106,"FT.3.1","EDU1-3","24130","csp_4_6","AT1|1","Male",FALSE,55,612.258423117104
16107,"FT.4.4","EDU1-3","24130","csp_7_8","AT2|1","Male",FALSE,64,615.619287614728
16108,"FT.4.1","EDU1-4","24130","csp_5_4","AT1|1","Female",FALSE,38,383.80194471361
16109,"FT.4.3","EDU1-1","24131","csp_7_8","AT2|1","Male",FALSE,83,536.988982614415
16130,"FT.4.4","EDU1-1","24138","csp_3_4","AT1|2","Female",FALSE,57,713.135394443596
16131,"FT.4.1","EDU1-3","24138","csp_5_2","AT1|1","Female",FALSE,48,357.693178569639
16134,"FT.4.4","EDU1-6","24139","csp_7_5","AT2|1","Male",FALSE,69,550.803190026838
16137,"FT.4.1","EDU1-3","24145","csp_2_1","AT1|1","Male",FALSE,38,696.908970505539
16139,"FT.4.4","EDU1-4","24147","csp_7_2","AT2|1","Female",FALSE,74,537.649729646807
16140,"FT.2.0","EDU1-3","24147","csp_5_3","AT1|1","Male",FALSE,26,681.020589900492
16143,"FT.4.3","EDU1-6","24152","csp_3_5","AT1|2","Male",FALSE,36,542.469144748242
16144,"FT.4.1","EDU1-6","24152","csp_5_4","AT1|1","Male",FALSE,37,425.512363004772
16148,"FT.4.4","EDU1-6","24156","csp_7_5","AT2|1","Male",FALSE,69,550.553242999596
16149,"FT.4.1","EDU1-4","24157","csp_4_3","AT1|1","Female",FALSE,59,343.844107780375
16152,"FT.3.2","EDU1-5","24158","csp_1_1","AT1|1","Male",FALSE,42,685.967036844757
16153,"FT.4.4","EDU1-3","24164","csp_7_5","AT2|1","Male",FALSE,64,573.857795428979
16154,"FT.4.1","EDU1-6","24167","csp_3_7","AT1|1","Female",FALSE,59,499.46278235858
16155,"FT.4.4","EDU1-1","24167","csp_8_5","AT2|5","Female",FALSE,58,879.715330475216
16157,"FT.4.4","EDU1-3","24172","csp_7_5","AT2|1","Male",FALSE,64,593.944009446566
16158,"FT.4.1","EDU1-3","24177","csp_5_2","AT1|1","Male",FALSE,47,506.113765027136
16160,"FT.1.1","EDU2","24179","csp_7_2","AT2|1","Male",FALSE,85,454.461077302556
16162,"FT.1.2","EDU1-3","24182","csp_5_4","AT1|2","Female",FALSE,63,622.793774671326
16164,"FT.4.1","EDU1-8","24182","csp_3_4","AT1|1","Female",TRUE,41,446.827939084284
16165,"FT.4.1","EDU1-5","24183","csp_4_6","AT1|1","Male",FALSE,53,459.205262181873
16166,"FT.4.3","EDU3","24186","csp_4_6","AT1|2","Female",FALSE,65,669.024081090411
16169,"FT.4.4","EDU1-4","24194","csp_7_7","AT2|1","Male",FALSE,91,546.751732324512
16171,"FT.4.2","EDU1-7","24194","csp_3_1","AT1|1","Male",FALSE,56,448.211332663262
16172,"FT.4.1","EDU1-5","24194","csp_6_8","AT1|1","Male",FALSE,25,781.371816054565
16175,"FT.4.1","EDU1-6","24200","csp_6_7","AT1|1","Female",FALSE,32,660.564897753998
16176,"FT.4.3","EDU3","24205","csp_7_5","AT2|1","Male",FALSE,66,527.047433823846
16177,"FT.4.2","EDU1-2","24205","csp_8_6","AT2|5","Male",FALSE,64,829.012890868282
16179,"FT.1.1","EDU1-6","24211","csp_5_3","AT1|1","Male",FALSE,33,413.301253442564
16180,"FT.4.4","EDU1-5","24212","csp_6_4","AT1|1","Male",FALSE,45,867.247089566189
16183,"FT.4.1","EDU1-5","24216","csp_4_6","AT1|1","Female",FALSE,47,491.242523684288
16184,"FT.1.2","EDU1-8","24218","csp_4_2","AT1|1","Female",FALSE,58,523.381120006768
16185,"FT.4.1","EDU1-3","24222","csp_4_8","AT1|1","Male",FALSE,46,492.67842697875
16187,"FT.1.2","EDU1-1","24222","csp_7_7","AT2|1","Female",FALSE,91,589.685619571005
16188,"FT.3.2","EDU1-3","24222","csp_8_5","AT2|5","Female",FALSE,57,730.629905385401
16189,"FT.4.1","EDU1-5","24222","csp_4_7","AT1|1","Male",FALSE,36,502.47052699723
16190,"FT.1.2","EDU1-7","24222","csp_5_2","AT1|1","Female",FALSE,58,528.532624506791
16191,"FT.1.1","EDU1-4","24223","csp_6_2","AT1|1","Male",FALSE,34,475.643793820534
16192,"FT.4.1","EDU1-6","24223","csp_5_4","AT1|1","Female",FALSE,37,534.511522783197
16197,"FT.4.4","EDU2","24225","csp_7_8","AT2|1","Male",FALSE,86,551.104466865313
16198,"FT.4.1","EDU1-5","24225","csp_6_3","AT1|1","Male",FALSE,24,732.833279220903
16199,"FT.4.4","EDU1-3","24226","csp_7_8","AT2|1","Female",FALSE,76,583.155469100672
16200,"FT.4.4","EDU1-1","24228","csp_7_8","AT2|1","Male",FALSE,82,633.530205497793
16201,"FT.1.2","EDU2","24229","csp_7_7","AT2|1","Female",FALSE,86,509.406922390024
16206,"FT.4.1","EDU1-3","24237","csp_6_8","AT1|1","Female",FALSE,58,574.001454375818
16208,"FT.3.2","EDU1-6","24237","csp_2_3","AT1|1","Female",FALSE,44,476.019110123007
16209,"FT.4.1","EDU1-3","24240","csp_4_6","AT1|1","Female",FALSE,21,533.300845658912
16210,"FT.4.4","EDU1-1","24243","csp_7_4","AT2|1","Female",FALSE,74,620.76939849194
16211,"FT.4.4","EDU2","24243","csp_7_7","AT2|1","Female",FALSE,94,525.158795488603
16212,"FT.4.4","EDU1-8","24247","csp_7_4","AT2|1","Male",FALSE,86,489.931631298131
16213,"FT.4.4","EDU1-1","24251","csp_7_8","AT2|1","Male",FALSE,73,653.334960802976
16218,"FT.2.0","EDU1-3","24255","csp_2_1","AT1|1","Male",FALSE,67,752.017202747211
16219,"FT.1.2","EDU2","24255","csp_8_6","AT2|1","Female",FALSE,97,544.101641476946
16220,"FT.4.2","EDU1-4","24256","csp_4_6","AT1|1","Male",FALSE,45,335.803630199524
16223,"FT.1.1","EDU1-6","24256","csp_6_2","AT1|1","Male",FALSE,50,617.871076070418
16225,"FT.4.1","EDU1-2","24256","csp_8_4","AT2|2","Male",TRUE,20,816.868540894008
16227,"FT.4.4","EDU1-5","24256","csp_8_5","AT2|5","Female",FALSE,55,845.286176494277
16234,"FT.4.1","EDU1-8","24264","csp_3_4","AT1|1","Female",FALSE,29,524.801708651448
16239,"FT.4.4","EDU1-1","24269","csp_7_7","AT2|1","Female",FALSE,75,651.684799305949
16242,"FT.4.3","EDU1-3","24277","csp_6_8","AT1|2","Male",FALSE,52,797.275775248808
16243,"FT.3.2","EDU1-3","24280","csp_6_7","AT1|1","Male",FALSE,27,633.694086078359
16244,"FT.4.4","EDU1-3","24285","csp_6_3","AT1|2","Male",FALSE,57,811.156968448153
16248,"FT.1.2","EDU1-3","24291","csp_7_5","AT2|1","Female",FALSE,80,525.239917579086
16250,"FT.4.4","EDU1-6","24291","csp_7_5","AT2|1","Male",FALSE,69,528.447281124226
16251,"FT.4.1","EDU1-6","24291","csp_5_4","AT1|1","Female",FALSE,47,339.322795715434
16256,"FT.4.3","EDU1-3","24294","csp_7_8","AT2|1","Male",FALSE,66,496.31567973317
16257,"FT.3.2","EDU1-2","24294","csp_8_4","AT2|2","Male",TRUE,20,833.583838032222
16258,"FT.4.4","EDU3","24294","csp_7_4","AT2|1","Female",FALSE,67,592.955524069483
16259,"FT.4.4","EDU1-4","24294","csp_5_4","AT1|2","Female",FALSE,60,597.383116627056
16260,"FT.4.3","EDU1-3","24294","csp_3_1","AT1|1","Female",FALSE,61,473.726426904749
16262,"FT.1.2","EDU1-7","24294","csp_8_5","AT2|5","Female",FALSE,60,812.954884116424
16263,"FT.4.1","EDU1-8","24294","csp_2_2","AT1|1","Male",FALSE,43,434.341123367538
16264,"FT.4.1","EDU1-6","24294","csp_4_3","AT1|1","Female",FALSE,38,376.18520852102
16266,"FT.1.1","EDU1-7","24299","csp_3_4","AT1|1","Male",FALSE,42,324.451562298217
16268,"FT.4.2","EDU1-3","24301","csp_6_3","AT1|1","Male",FALSE,32,675.110573441247
16270,"FT.4.1","EDU1-6","24304","csp_5_2","AT1|1","Female",FALSE,33,363.272403559122
16271,"FT.4.4","EDU1-8","24304","csp_7_4","AT2|1","Male",FALSE,69,544.918226372253
16272,"FT.4.4","EDU1-5","24305","csp_4_8","AT1|1","Male",FALSE,55,580.223978464267
16273,"FT.1.2","EDU1-6","24307","csp_5_4","AT1|1","Female",FALSE,26,542.946585490244
16274,"FT.4.3","EDU1-3","24308","csp_6_2","AT1|1","Male",FALSE,24,642.055778209172
16276,"FT.4.1","EDU1-1","24309","csp_4_6","AT1|1","Male",FALSE,62,478.623300055919
16277,"FT.4.4","EDU2","24309","csp_7_1","AT2|1","Male",FALSE,74,631.616004032322
16278,"FT.1.1","EDU1-3","24309","csp_6_8","AT1|2","Male",FALSE,27,832.453516388313
16280,"FT.4.4","EDU1-3","24309","csp_7_8","AT2|1","Male",FALSE,72,606.762444005749
16281,"FT.1.2","EDU3","24311","csp_8_6","AT2|5","Female",FALSE,62,829.30770611081
16283,"FT.4.1","EDU1-3","24311","csp_5_2","AT1|1","Female",FALSE,48,511.231928452653
16285,"FT.4.2","EDU3","24311","csp_6_7","AT1|1","Male",FALSE,25,680.456336045018
16286,"FT.4.1","EDU1-3","24312","csp_6_3","AT1|1","Female",FALSE,52,601.264114403324
16288,"FT.4.3","EDU2","24312","csp_6_8","AT1|1","Female",FALSE,59,567.823126718216
16290,"FT.4.4","EDU1-1","24312","csp_7_2","AT2|1","Female",FALSE,97,594.13495171239
16291,"FT.4.4","EDU2","24312","csp_7_8","AT2|1","Male",FALSE,86,548.391440820216
16299,"FT.1.1","EDU1-8","24320","csp_3_3","AT1|1","Male",FALSE,50,572.796320220497
16301,"FT.4.2","EDU1-3","24321","csp_2_1","AT1|1","Male",FALSE,67,583.698257932819
16303,"FT.4.4","EDU1-5","24322","csp_7_4","AT2|1","Male",FALSE,65,535.154451924726
16304,"FT.1.2","EDU1-4","24322","csp_4_3","AT1|1","Female",TRUE,27,601.595154701062
16305,"FT.3.2","EDU3","24322","csp_8_4","AT2|2","Male",TRUE,15,747.690320614676
16307,"FT.3.1","EDU1-2","24322","csp_8_4","AT2|2","Male",TRUE,19,813.410106642982
16311,"FT.4.1","EDU1-3","24322","csp_7_1","AT2|1","Female",FALSE,67,560.216552124912
16316,"FT.4.4","EDU1-1","24322","csp_7_7","AT2|1","Female",FALSE,75,567.603085861685
16319,"FT.4.1","EDU1-4","24322","csp_2_2","AT1|1","Female",FALSE,62,317.591730980306
16320,"FT.4.2","EDU1-3","24322","csp_8_5","AT2|4","Female",FALSE,48,532.440510803341
16321,"FT.4.1","EDU1-3","24322","csp_5_6","AT1|1","Female",FALSE,48,533.448001097821
16323,"FT.1.2","EDU1-8","24322","csp_7_4","AT2|1","Female",FALSE,92,408.818490685898
16324,"FT.4.4","EDU1-4","24322","csp_7_2","AT2|1","Male",FALSE,84,456.64398372555
16326,"FT.4.1","EDU1-7","24322","csp_4_6","AT1|1","Female",FALSE,49,346.444066959385
16327,"FT.1.1","EDU1-7","24322","csp_4_3","AT1|1","Male",FALSE,28,538.514084955368
16328,"FT.1.2","EDU1-1","24322","csp_7_7","AT2|1","Female",FALSE,74,545.090136183644
16331,"FT.4.1","EDU1-3","24322","csp_4_6","AT1|1","Female",FALSE,48,440.595643834487
16332,"FT.4.1","EDU1-3","24322","csp_6_3","AT1|1","Male",FALSE,32,650.384201655295
16335,"FT.4.3","EDU1","24322","csp_7_1","AT2|1","Male",FALSE,93,503.09922522648
16336,"FT.4.3","EDU1-3","24322","csp_6_4","AT1|1","Female",FALSE,37,640.385208197776
16338,"FT.3.2","EDU1-7","24322","csp_4_2","AT1|1","Female",FALSE,57,518.21804088349
16341,"FT.2.0","EDU1-1","24322","csp_7_5","AT2|1","Male",FALSE,66,551.147743553265
16343,"FT.4.1","EDU1-2","24322","csp_8_4","AT2|2","Male",TRUE,20,772.667891300594
16344,"FT.4.1","EDU3","24322","csp_8_4","AT2|2","Male",TRUE,18,723.788513674445
16345,"FT.4.1","EDU1-4","24322","csp_8_1","AT1|2","Male",FALSE,22,759.297341146615
16347,"FT.1.2","EDU1-3","24322","csp_5_6","AT1|1","Female",FALSE,32,587.446496063024
16348,"FT.4.4","EDU1-3","24322","csp_7_8","AT2|1","Male",FALSE,81,517.261039035157
16350,"FT.4.4","EDU1-3","24324","csp_7_8","AT2|1","Male",FALSE,63,621.600204620094
16352,"FT.4.1","EDU1-4","24329","csp_5_2","AT1|1","Female",FALSE,39,422.493108564912
16353,"FT.4.1","EDU1-3","24331","csp_4_5","AT1|1","Male",FALSE,54,555.639343074759
16354,"FT.1.2","EDU3","24331","csp_7_2","AT2|1","Female",FALSE,71,597.367866554359
16355,"FT.4.4","EDU1-1","24335","csp_7_8","AT2|1","Male",FALSE,75,642.28533687425
16357,"FT.4.1","EDU1-3","24335","csp_6_8","AT1|1","Male",FALSE,36,692.030634253098
16359,"FT.4.1","EDU1-3","24337","csp_6_5","AT1|1","Male",FALSE,26,662.336861911567
16360,"FT.1.2","EDU1-2","24337","csp_7_8","AT2|1","Female",FALSE,83,638.20260361161
16361,"FT.4.1","EDU1-8","24338","csp_4_2","AT1|1","Female",FALSE,28,452.015652039802
16362,"FT.4.4","EDU1-2","24340","csp_7_7","AT2|1","Female",FALSE,69,693.533144634033
16363,"FT.4.1","EDU1-6","24340","csp_5_6","AT1|1","Female",FALSE,51,315.82896734882
16365,"FT.4.2","EDU3","24340","csp_8_4","AT2|2","Male",TRUE,18,746.257262820393
16366,"FT.2.0","EDU1-3","24340","csp_5_4","AT1|2","Female",FALSE,58,578.940991534831
16368,"FT.4.2","EDU1-3","24340","csp_6_4","AT1|1","Male",FALSE,43,626.327013153727
16369,"FT.4.4","EDU1-1","24340","csp_7_8","AT2|1","Female",FALSE,64,650.030995020386
16371,"FT.1.2","EDU1-6","24341","csp_4_3","AT1|1","Female",FALSE,22,561.973416100597
16372,"FT.4.1","EDU1-6","24345","csp_1_1","AT1|1","Male",FALSE,52,563.799966376072
16375,"FT.1.2","EDU1-3","24350","csp_5_4","AT1|2","Female",FALSE,56,625.158260910996
16376,"FT.4.1","EDU1-6","24350","csp_5_4","AT1|1","Female",FALSE,29,544.52518336515
16377,"FT.4.3","EDU1-3","24352","csp_6_7","AT1|1","Female",FALSE,63,672.078924936986
16378,"FT.1.1","EDU1-3","24352","csp_7_2","AT2|1","Male",FALSE,80,489.292789501714
16379,"FT.1.2","EDU1-3","24352","csp_7_7","AT2|1","Female",FALSE,75,558.193834788144
16380,"FT.4.1","EDU1-2","24352","csp_8_4","AT2|2","Female",TRUE,20,783.842479006167
16381,"FT.4.1","EDU1-3","24352","csp_2_1","AT1|1","Female",FALSE,47,528.729450650904
16383,"FT.4.2","EDU1-3","24352","csp_4_3","AT1|2","Female",FALSE,26,600.048993232633
16384,"FT.4.3","EDU1-3","24352","csp_4_7","AT1|2","Male",FALSE,61,617.398779671694
16386,"FT.1.2","EDU1-6","24352","csp_3_8","AT1|1","Female",FALSE,56,445.101777949251
